,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,ALK,ALB,ARE,ALXN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AAL,AEP,AXP,AIG,AMT,AWK,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BBY,BIIB,BLK,HRB,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,CHRW,CA,COG,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CVX,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,GLW,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DISH,DLTR,D,DOV,DWDP,DPS,DTE,DRE,DUK,DXC,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,RE,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FAST,FRT,FDX,FIS,FITB,FE,FISV,FLIR,FLS,FLR,FMC,FL,F,FTV,FBHS,BEN,FCX,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HRS,HIG,HAS,HCA,HCP,HP,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,HII,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEG,LEN,LUK,LLY,LNC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MDT,MRK,MET,MGM,MCHP,MU,MSFT,MAA,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MSCI,MYL,NDAQ,NOV,NAVI,NKTR,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PKG,PH,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PNC,RL,PX,PFG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,RRC,RJF,RTN,O,RHT,REG,RF,RSG,RMD,RHI,ROK,COL,ROP,ROST,RCL,CRM,SCG,SLB,STX,SEE,SRE,SHW,SPG,SWKS,SLG,SNA,SO,LUV,SPGI,SWK,SBUX,STT,SRCL,SYK,STI,SIVB,SYMC,SYF,SNPS,SYY,TROW,TTWO,TPR,TGT,TEL,FTI,TXN,TXT,TIF,TWX,TJX,TMK,TSS,TSCO,TRV,FOXA,FOX,TSN,ULTA,USB,UAA,UA,UNP,UAL,UNH,UPS,UTX,UHS,UNM,VFC,VLO,VAR,VTR,VRSN,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,WELL,WDC,WU,WRK,WY,WHR,WMB,WLTW,WYN,WYNN,XEL,XLNX,XL,XYL,YUM,ZBH,ZION,ZTS
MMM,1.0,0.9552626598952476,0.94338391038501,0.9768464696068094,0.9455770350742304,0.9256634167556451,0.1130682158249944,-0.38816909208918343,0.8730190453755667,-0.2709457256237964,0.9730163036648178,0.849181044692246,0.9668647467609204,0.7477614331911085,0.973102706480647,0.9472093971325227,0.9141370887584793,0.877098429701305,0.8538889572032998,0.9379343681073167,0.8854202645554149,0.8978108636777774,0.982513547045368,0.9251076065359748,0.972052601945897,0.9718835787621772,0.9749889227402728,0.6394931953677538,0.9724318312539991,0.8766243307219188,-0.6276105521349756,0.9395489630624605,0.9756347149134773,0.9362384245028065,0.9431817246928734,0.9409143233073467,0.9833937210144256,0.5461771090081935,0.8202205447275615,0.9312818839820798,0.9366898484423221,0.9551825184959236,0.9753692341947888,0.9789105219338331,0.1619241028175958,0.7828639830126395,0.970394281967773,0.5989020015320827,0.9286119634333693,0.8431164151426259,-0.5318143219088334,0.9714930103711233,0.9142921003037989,0.8692469719215231,0.9090692415805621,0.9715795291701604,0.926662219704062,0.8217891004492662,0.2914293238906453,0.9716648010350111,-0.14241606335637183,0.6570536461403108,0.9442793335431028,0.9073261467077762,0.5738151331689505,0.901118406350497,0.9626894195559399,0.8123615195578627,0.9561552543698641,0.938415929755863,0.8270748149642424,0.8735160152629631,0.19215198764058405,0.8739659211084619,0.9614519670363633,0.8060020582497357,0.5156678879518977,0.7917766788995532,0.9297366918816835,0.713458346747812,0.8659670072317928,0.9469031217967265,0.8666394392767133,0.8405300294737194,0.9785332345011802,0.8964892884486225,0.9535812010091931,0.9718520897923322,0.8805880481577053,0.6103177910904888,0.9224970760014313,0.7178364909700948,0.797613203283691,0.8397164669010825,0.9832659128344632,0.9661279369989136,0.9666281899120506,0.8648515697266006,0.9623833919073551,0.9213178601348538,0.27422540640490867,-0.5943675194649769,0.8332569231999378,0.8006438232513807,0.9778825041403828,0.9290555839047459,0.9262279022952511,0.9209519882935011,0.9402424976003521,0.9422958315187859,0.9578169600886219,0.7102617727998134,0.9677999679149557,0.714471827082001,0.9605347046082778,0.9672766187460856,0.9737525317518414,0.09852737949708264,0.9694485176761883,0.16085449198387416,0.9371196697535998,0.9451045214557503,0.9046334259064432,0.9116854476898598,0.7899881385271365,0.9674140728008412,0.9626620043362846,0.880473563965858,0.891775477366578,0.9441196200117871,0.9278465432083294,0.13788217637025837,0.9194027956650898,0.9291073321322144,0.5858975618661212,0.4877625816406739,0.8379535119121685,0.938345539002803,0.9614922905845597,0.9386309720578078,0.947800418172562,0.9585017012230977,0.9856784946278685,0.6999232533338082,0.9130210892922549,0.8064718562309449,-0.38478936314288287,0.9243122543808876,0.934194815895815,0.9167428920150458,0.9686361971127583,0.9378312208658254,0.9482501629963881,0.6804666079515593,0.8588189397778432,0.7403388552840245,-0.739096967540213,0.8996997485620922,0.7541294447642107,0.9646702534542043,0.8973550677304285,0.9228352583355445,0.9642946653534924,0.9490428741108434,0.966001501545354,0.9812059323315894,0.32329686609173375,0.9617958425195114,0.7979061585080662,0.8248082237025672,0.9604755152268301,0.7898127636504088,0.8186053811909905,0.8603323819554876,0.9237487798836367,0.9608178488625293,0.9895808797831617,-0.25325618536044203,0.3683423253365167,0.9773085854909821,0.776173238552935,0.7727239302022765,0.49919619528211717,0.8534954332601611,0.8897829714364455,0.26412386827872414,0.9598429448429071,0.952967856187686,0.7747514118620996,0.138796730749692,0.7361404944568856,0.9758261433596366,0.30441965260344095,0.5828087487014183,0.9354252985753952,0.8100313553776529,0.9491211098656595,0.8925584102614214,0.9558664254827087,0.7808001803788198,0.6477604555186822,0.8391641788586872,0.7425862395714913,0.8807882187432828,0.6179169394083379,0.9682835659096118,0.045967273651069,0.9689214601348068,0.9116073730396834,0.8019691376397099,0.7778139465702414,0.9657316525072934,0.9502874586811803,0.4479467841515643,0.8024938381950911,0.7932775654611544,0.8332617213394602,0.9509906588441972,0.9778261943261521,0.9556302780892093,0.7501222696656743,0.5244322536199071,0.9737717060980106,0.011763583901210366,0.98297277454966,0.96333147182654,0.9915344477578838,0.9345175421677743,0.9818625999274054,0.6092037045532576,0.9669178735463623,0.7232940221453478,0.8480478892033484,0.9020926817452057,0.19831972748887078,0.9856529520004448,0.9789040581135995,0.9041305608785676,0.7796459933572311,0.9458427451774318,0.514962142220016,0.9489858036889711,0.9383741866804071,0.9873321645475808,0.4220026812442372,0.9496773160123322,-0.18905363666042532,0.8158261228118411,0.9186946007577627,-0.07507856766553996,0.9618343747008136,0.5925299012110073,-0.29086234131635513,0.910592664663136,0.08905145766285828,0.5744692347617962,0.8725284529082372,0.8534551713816185,0.9627565884399882,0.9224562390022155,0.906525876498623,0.967335374904835,0.6338549559461333,0.3132805859402693,0.8362603104541716,0.6608799485647231,0.9141425029050613,0.9783169474538665,0.6905213524635943,0.9692172914335977,0.8839720633604381,0.9409614948359104,0.8653592051399203,0.632521123438148,0.41621261349278194,0.8980329433960155,0.9732379712758524,0.8734717556519266,0.9119505780213346,0.8211668205146516,0.9803136133221346,0.6717071231104419,0.9678811974556365,0.9355994931469921,0.8900702950903854,0.9107415838717627,0.8346011644201141,0.758905429781211,0.0554732739599808,0.964730777338165,0.07509500986875042,0.9181675904690184,0.9544763513511718,0.9409945435933696,0.9541684877305752,0.7840912458804836,0.9613342180860521,0.9510537942376276,0.013124966661268929,0.17444367767155144,0.2689932716028626,0.9453402562290096,0.82835043880905,0.8962342170948743,0.44852345895523216,-0.05872070390299017,0.003707698230789494,0.14327653363311008,0.9586203365698326,0.8764370087385401,0.15002056231077282,0.00148458492400019,-0.42200480226372683,-0.3833498278327358,0.9802018428637089,0.7601815921038356,0.9570937377291787,0.9780605834177968,0.5615340233144908,0.783508692826326,0.9449155256300912,0.8143088193287581,-0.07014216756955396,0.7530370947318445,0.7635632899748015,0.9431648047397299,0.6734978917026255,0.9469617833089694,0.9030248819448933,0.8174860741232349,0.8978178731406018,0.9823737616067488,0.9628395425523877,0.9454958837934838,0.9089564823955816,0.7897930280247243,0.9769358490449295,0.8948111482093278,0.7261430428362383,0.7684778253164363,0.9166116563568204,0.918851621297508,0.8765514534357809,0.9757680511285437,0.8753450104549074,0.954845904406084,0.590929793930585,0.875913289824218,0.7741719700261297,0.956108281170437,0.8426509539921032,0.8638559560084959,0.8938534447460098,0.9438337883547026,0.314810525676728,0.8458428623415427,0.4485537539807427,0.4377403074839476,0.7496065996557731,0.37260441194617805,0.97051174885366,0.9794103435016677,0.9529726268871831,0.8767738602184021,0.8666978030194236,-0.23188410972440818,0.9654766957692332,0.9733519845512039,0.8755145942625455,0.969093012568131,0.9402174320050718,0.9774098588710228,0.9647596305616783,0.9294040796283222,0.9629591709680501,0.9286305597075035,0.6731055063609015,0.8214413312893447,0.901581441344353,0.9610690928036003,0.9830839663845992,0.9159282080487386,0.845688772118657,0.7824051393250757,0.9656415594627132,0.9258189934791925,0.8811330104548469,0.9746975270693335,0.9812118261398272,0.9604134527448502,0.8146837320382482,0.7313620173487737,0.9756330124837023,0.11898330230178158,0.9545577194315372,0.8524200771564858,0.3965190840609565,0.9331423550423291,0.970395415639089,0.8958337164813917,0.8095150457962625,0.5413207453056923,0.8378360081723917,0.9795918469113883,0.6069021027410907,0.8315841129335502,0.5987487720201234,0.890784556052731,0.45647176517843513,0.9511641091370306,0.9868519428808322,0.9190977230006014,0.8934573767922606,0.9772621282455763,0.8395279188960157,0.8162029761321392,0.9613143389598297,0.9298189642652008,0.960816670563036,0.7561049517998013,-0.8291057998294606,0.9528453362406332,0.8624221425939715,0.9704871366431524,0.9757517508505549,0.9288855184082373,0.9421151951121091,0.9184982174484486,0.9308194851985477,0.843118688987999,0.9300959360060855,0.831666289498544,0.45140604728820294,0.9109874017341989,0.8615187998402738,0.383295420504072,0.9848060011755492,0.8843183424579648,0.8129200476708721,0.8973927473116112,0.9222048515424919,0.9483886641827646,0.9813362970270701,0.9423053863935509,0.9719319425218559,0.9577009901069047,0.5310774565392059,0.8970776683387899,0.5349416988516237,0.7293467839883209,-0.19213250466941306,0.9530552036502125,0.7114042351142046,0.9192235968836675,0.954735430064171,0.6705893538391438,0.963144259361593,0.6941525520074409,-0.1420662062941967,0.9528804730655697,0.9492989024889797,0.8864434334273449,-0.19387927872834648,0.9506026811756997
ABT,0.9552626598952476,1.0,0.937070729938189,0.9678081063910919,0.8884102126823051,0.9022422714963984,0.86085909933396,-0.5005008260066254,0.9093723917994222,-0.2481383770051487,0.9316405520530222,0.9086673928387061,0.9440255540561504,0.7215567849379879,0.9665208313940011,0.9172203087642703,0.8996124535860217,0.8337788811065819,0.9375867018523334,0.7542191884059626,0.9117875529869466,0.9578961567196322,0.9651578666191348,0.8531102604764697,0.9382611035962161,0.9379618931542657,0.9551233310401499,0.544810289614639,0.9600347813396785,0.892253189933991,-0.7279105238468673,0.9555995561187064,0.9205465180028694,0.9645190033650033,0.9840790973065491,0.9200474012303479,0.9752087626096609,0.675910001689707,0.769427681769643,0.926503425682846,0.968366473016032,0.9031178697278434,0.9649617738638249,0.9354490347969221,0.2483136783164957,0.7061915085867891,0.9754348746372545,0.4807480958453327,0.9605643293365607,0.872112786317121,-0.6297771192160232,0.9642802396103685,0.8472311190185219,0.9011122558936305,0.8495403974469807,0.9549770268805553,0.9424343558022836,0.6782773268940627,0.28626311944110056,0.9773509341757689,-0.29361669687758846,0.5921002665525578,0.9523561844386299,0.8456290898476347,0.44855228266794483,0.947440271962739,0.9711925310952685,0.8354267639180346,0.9186737260700608,0.9455664296459594,0.9041040184944783,0.9074358147825611,-0.012660392559023022,0.8991362812151834,0.8577716032361323,0.8455150625957518,0.4860269929551672,0.8906895318465924,0.9225238195698369,0.6345604502029302,0.8482856485204697,0.9637652394767714,0.7683258647726658,0.856777267486562,0.9200476398661427,0.9103554557916558,0.9702160798452435,0.9319144959995094,0.9108710340941921,0.7093990987885329,0.9783675721517,0.8650073145457069,0.7752899606642446,0.9059106309203967,0.9758531152214398,0.9760055631832483,0.9404068504166945,0.8804842431405603,0.9022065069854637,0.8344713488090746,0.24404033352405274,-0.7099886248128945,0.6638494666760937,0.8197318950765131,0.9593772910797067,0.8950109278752045,0.9160908813043263,0.966274492231827,0.960625699582011,0.9811194359202638,0.9324259229093128,0.5643915710639712,0.9407004889139388,0.8085773674299856,0.9539050012366189,0.9026112730059672,0.9455176192872736,0.08528208934819678,0.9750025787745213,0.24556012813745087,0.9570618378751642,0.9462044107957207,0.9438537639534205,0.9494617240836903,0.7055099814782985,0.9124878964417537,0.9335809681950662,0.9434344787249239,0.9125736391664349,0.9140558819115939,0.9267225842800303,0.23187049866722953,0.8843155139572783,0.9570025780216328,0.7252820423687738,0.6236556866082519,0.8573828825673614,0.9592085001314541,0.980188365049873,0.9504418850817287,0.865609973573711,0.9163291452807826,0.967345763344513,0.5624232344802905,0.9372955431251514,0.6732554181236037,-0.49380727534631697,0.9664509877173008,0.9514565421532689,0.8679934614831618,0.9836920519366096,0.9249536129367023,0.9169737306641715,0.5158392513684834,0.9007393130536875,0.7522273108477134,-0.3706295868021887,0.9392676921461928,0.844422921510799,0.9246927573924263,0.8740950773947609,0.9470337177157884,0.9715476704684174,0.9692805637522572,0.9751689342194328,0.945908919705852,0.32990300383467497,0.9264632256603634,0.7922320502617216,0.9077233315576625,0.9433742369087578,0.8660409712629882,0.8631077249509077,0.9223079627447682,0.9505650460385969,0.9085197684662708,0.9568656848474363,-0.3998956917155132,0.4371891502464599,0.9313302251674496,0.803691407302978,0.8676479713062383,0.6073082468258998,0.9146330879737781,0.8904420780758137,0.2708707519087388,0.9169690112045397,0.8946747407346213,0.8544575460063526,0.230931642671124,0.7323109468599248,0.9336729771610008,0.2336564859309252,0.5321265054083443,0.9615882581068576,0.7288227085828464,0.9688937729538293,0.944926942042739,0.8865493020597266,0.7607918897711301,0.6213424327219423,0.9199805407598064,0.7854433410293125,0.907582321500646,0.5911299296062406,0.9327969930181286,-0.08825505511073507,0.9387833946683366,0.9153083326436673,0.8849459964198444,0.843579120341855,0.961119114503241,0.956980381364421,0.5533102304908297,0.5638527286983597,0.8776292514200601,0.8304844747179561,0.9127951231375981,0.9623020681925399,0.9466061752312211,0.7453321738323884,0.5009995003844847,0.9479959485739919,-0.1631184141245868,0.8806899261076379,0.9102566574972478,0.9427490444882883,0.957829754653727,0.9418805158252024,0.5766306020924713,0.9092366854199628,0.827922556316226,0.8206101367864665,0.8639408434529557,0.16527079032766057,0.968006111074583,0.9603735159000382,0.9219777854092486,0.8457247372321103,0.9354495560840487,0.5502607347390739,0.9791711165393349,0.9527380264792239,0.9653036685870905,0.37175931260753337,0.9047475564198644,-0.17867600377098225,0.8899443975202327,0.9299560441250071,-0.23121024166113108,0.9651783114884307,0.5742646848918885,-0.021780913338302205,0.8261465087040522,0.11284224644162735,0.10622751053214595,0.8884505007935196,0.9082815062872277,0.916134278679146,0.9388804993031044,0.8246454878741999,0.9337451341574042,0.5430292740449671,0.34649605911090625,0.7940819362608884,0.5644500904375471,0.965680446729995,0.9345805373674071,0.7386563396185948,0.9251016344094873,0.9436539083626139,0.8880196375626497,0.8824877376443814,0.7226561837000668,0.5544139142587275,0.9537548153859488,0.9316650685513803,0.8068847346503931,0.874179174399762,0.6833999462816444,0.9771797797752575,0.7630409001260368,0.9644032937345506,0.9514601328539208,0.9465273925307807,0.8437715040101756,0.8314717306324165,0.7302526908624349,-0.026829101247701527,0.9037258146382456,0.05213738793387526,0.8511228042712767,0.9421576963776067,0.9170666867440588,0.952249376178101,0.8709596865611274,0.9583562473890275,0.9108109785985211,-0.10898731284838388,0.3021895879371356,0.1887719659465764,0.8430877257092115,0.8605588584090015,0.8490998389680162,0.5825855912025829,0.0972719210934196,-0.06793592426748726,0.15834181681837742,0.8898249631865089,0.8071216631799941,0.11900655148104085,-0.028714485638669417,-0.16650137577271773,-0.1643290682493819,0.9671408323514264,0.7593414709929807,0.9682444357216711,0.9401090316413389,0.693501031963649,0.8636839840967532,0.9579900083795044,0.7995261264703746,0.013088991689119048,0.7729627768079639,0.6450267697403749,0.9358221512333047,0.7657963466963806,0.9348900945244292,0.9346497088158915,0.8632760156676489,0.9123541218078026,0.9485627205666557,0.9564793701530022,0.8926605664806818,0.9316982599617272,0.8023627486125999,0.9723548973434522,0.8875976494083754,0.8565683913271436,0.7445807810868893,0.912768902278661,0.9101673901882757,0.8602921310570529,0.9518932104936454,0.9094206948576536,0.9182942534177488,0.7295716048073235,0.9324858639093052,0.6885055389492172,0.8908377483859972,0.7806401885350744,0.8207407842983773,0.9058418862684776,0.9593808864724116,0.2001346019869475,0.9186132168769975,0.6822263697032832,0.5232596649132643,0.8291622688011759,0.531425259492858,0.9588593667946393,0.9346338134982303,0.9529231092330113,0.879843800019569,0.8462269292983506,-0.3903287764853422,0.9258340051948165,0.9740107137060897,0.8848319958974449,0.9459987213868272,0.9242909903940352,0.983343038901184,0.9602589774529657,0.8430885948444228,0.9685016506894497,0.9222755381389439,0.7486445997370892,0.870333560437845,0.8470653586879309,0.9813459953849344,0.9791419586413046,0.9540076283346033,0.8248868848199704,0.7923368385965767,0.9644257031507419,0.9470066706690146,0.785120606644821,0.9191848558808676,0.9568271276748734,0.9464284649702096,0.7855387114094821,0.8526948115125438,0.9209710349070572,-0.05309381470316369,0.9236979232427325,0.7662980794662845,0.4494225239081372,0.8701154545517392,0.8915826260368234,0.9456571620185539,0.6753282109068899,0.600385283968086,0.8748138760207788,0.9546145212502183,0.7445715689606514,0.7650658920641675,0.541556907746271,0.9306635531310897,0.4361685250696952,0.9713641362287683,0.9618049558739087,0.8455019999972253,0.939330589438961,0.9755975330633736,0.8793123112746022,0.8526154733184546,0.8897583456219237,0.8786848397293755,0.9454221593354457,0.8194022379509918,-0.35593516040505285,0.9820622797840728,0.7911794785026979,0.9019001197011389,0.948492339593584,0.9554518881439276,0.9463412166573197,0.8935028217370997,0.9770923427969652,0.8089181063720484,0.9257485319107978,0.9033753431338898,0.45488772955383305,0.9498475372370428,0.9012424400072853,0.5126791443704859,0.9599058391152647,0.8954600772658431,0.7299089938435265,0.9382889869156857,0.8921900365857747,0.9574121659689914,0.9314991509752063,0.9377619522618256,0.9712699453515409,0.960247063569393,0.6501786661182319,0.9398819387044098,0.40739834202855385,0.7829124110459251,-0.31475683223698164,0.9391994112903578,0.8258497554631709,0.8644857376189762,0.971748115050527,0.7551496411596409,0.9551572440625888,0.6639771670846425,-0.2879842983476184,0.8294194772607237,0.9750900452459355,0.8208317088069684,-0.3440089828670537,0.8725278789665951
